"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"847";"Best resort in Bali";"What a beautiful property! The Italian restaurant was a dream come true. Highly recommended!";"5";"May 2026";"what a beautiful property the italian restaurant was a dream come true highly recommended";"2,00";"8";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"848";"Unmatched luxury";"Absolutely stunning resort. The Italian restaurant was incredible 😍! Will definitely return.";"4";"October 2024";"absolutely stunning resort the italian restaurant was incredible will definitely return";"1,25";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"849";"Best resort in Bali";"We just returned from Bvlgari. Balinese hospitality exceeded our expectations. A must-visit in Bali.";"4";"February 2026";"we just returned from bvlgari balinese hospitality exceeded our expectations a must visit in bali";"1,80";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"850";"Best resort in Bali";"Our family stayed here. The ocean view was impeccable. Truly an authentic experience.";"5";"April 2025";"our family stayed here the ocean view was impeccable truly an authentic experience";"1,00";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"2"
"851";"Best resort in Bali";"Absolutely stunning resort. Breakfast spread was simply magical. Worth every penny.";"5";"August 2026";"absolutely stunning resort breakfast spread was simply magical worth every penny";"2,85";"6";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"3"
"852";"Heaven on earth";"Our family stayed here. The resort architecture exceeded our expectations. Best trip ever.";"5";"January 2025";"our family stayed here the resort architecture exceeded our expectations best trip ever";"0,90";"3";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"853";"Overrated";"We had high expectations. the check-in process took too long. Very disappointed.";"2";"March 2025";"we had high expectations the check in process took too long very disappointed";"-1,00";"-2";"Negative";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0"
"854";"Amazing stay";"Our family stayed here. Butler service was a dream come true. We felt like royalty.";"5";"February 2024";"our family stayed here butler service was a dream come true we felt like royalty";"2,25";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"855";"Nice but slow service";"We just returned from Bvlgari. The spa treatment was good, but the buggy service was disappointing.";"3";"June 2024";"we just returned from bvlgari the spa treatment was good but the buggy service was disappointing";"-0,10";"1";"Negative";"0";"2";"0";"0";"2";"1";"2";"2";"1";"2"
"856";"Best resort in Bali";"My partner and I visited Bali. The spa treatment was outstanding. Highly recommended!";"4";"October 2026";"my partner and i visited bali the spa treatment was outstanding highly recommended";"2,20";"7";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"1";"3"
"857";"Best resort in Bali";"We just returned from Bvlgari. Butler service exceeded our expectations. We felt like royalty.";"4";"April 2026";"we just returned from bvlgari butler service exceeded our expectations we felt like royalty";"1,90";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"858";"A 5-star dream";"Our family stayed here. Balinese hospitality was incredible 😍! We felt like royalty.";"5";"June 2025";"our family stayed here balinese hospitality was incredible we felt like royalty";"2,60";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"859";"Average stay";"Our family stayed here. The resort architecture was good, but the beach access was completely overrated.";"3";"July 2025";"our family stayed here the resort architecture was good but the beach access was completely overrated";"0,90";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"860";"A 5-star dream";"My partner and I visited Bali. The cliffside elevator was top notch. Will definitely return.";"4";"March 2025";"my partner and i visited bali the cliffside elevator was top notch will definitely return";"0,80";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"861";"A 5-star dream";"My partner and I visited Bali. Balinese hospitality was simply magical. We felt like royalty.";"4";"May 2026";"my partner and i visited bali balinese hospitality was simply magical we felt like royalty";"3,65";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"4"
"862";"Amazing stay";"Absolutely stunning resort. The resort architecture was stunning. A must-visit in Bali.";"5";"February 2025";"absolutely stunning resort the resort architecture was stunning a must visit in bali";"1,15";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"863";"Unmatched luxury";"My partner and I visited Bali. The ocean view was top notch. Worth every penny.";"4";"June 2026";"my partner and i visited bali the ocean view was top notch worth every penny";"1,55";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3"
"864";"Amazing stay";"Our family stayed here. The Italian restaurant was absolutely breathtaking! Worth every penny.";"4";"February 2025";"our family stayed here the italian restaurant was absolutely breathtaking worth every penny";"1,25";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"865";"Unmatched luxury";"We just returned from Bvlgari. The ocean view was top notch. Truly an authentic experience.";"5";"March 2026";"we just returned from bvlgari the ocean view was top notch truly an authentic experience";"0,50";"2";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"2"
"866";"Exceptional service";"We just returned from Bvlgari. The ocean view was perfect. A must-visit in Bali.";"5";"February 2024";"we just returned from bvlgari the ocean view was perfect a must visit in bali";"1,15";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"867";"Beautiful paradise";"Absolutely stunning resort. Our private villa was simply magical. Will definitely return.";"5";"September 2025";"absolutely stunning resort our private villa was simply magical will definitely return";"1,50";"4";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1"
"868";"Heaven on earth";"Our family stayed here. Butler service exceeded our expectations. Truly an authentic experience.";"5";"April 2026";"our family stayed here butler service exceeded our expectations truly an authentic experience";"1,30";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"2"
"869";"Good but pricey";"What a beautiful property! The main pool was good, but the buggy service took too long.";"3";"March 2024";"what a beautiful property the main pool was good but the buggy service took too long";"1,90";"6";"Positive";"0";"2";"0";"0";"2";"0";"1";"1";"0";"4"
"870";"Could be better";"A mixed experience. the staff coordination was quite expensive. Not worth the price.";"1";"September 2024";"a mixed experience the staff coordination was quite expensive not worth the price";"0,90";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"871";"Amazing stay";"My partner and I visited Bali. Our private villa was absolutely breathtaking! Highly recommended!";"5";"October 2025";"my partner and i visited bali our private villa was absolutely breathtaking highly recommended";"1,80";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"872";"Heaven on earth";"My partner and I visited Bali. Balinese hospitality exceeded our expectations. Worth every penny.";"5";"November 2025";"my partner and i visited bali balinese hospitality exceeded our expectations worth every penny";"2,95";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"873";"Incredible experience";"We just returned from Bvlgari. Breakfast spread was perfect. Truly an authentic experience.";"5";"May 2024";"we just returned from bvlgari breakfast spread was perfect truly an authentic experience";"1,85";"3";"Positive";"0";"1";"0";"0";"2";"0";"0";"2";"0";"3"
"874";"Nice but slow service";"Absolutely stunning resort. The spa treatment was good, but the buggy service was completely overrated.";"3";"May 2025";"absolutely stunning resort the spa treatment was good but the buggy service was completely overrated";"1,80";"7";"Positive";"0";"2";"0";"0";"2";"0";"2";"2";"0";"3"
"875";"Beautiful but overrated";"Absolutely stunning resort. The cliffside elevator was good, but the beach access was a bit slow.";"3";"April 2025";"absolutely stunning resort the cliffside elevator was good but the beach access was a bit slow";"1,25";"7";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"1"
"876";"Nice but slow service";"My partner and I visited Bali. The resort architecture was good, but the beach access was completely overrated.";"3";"November 2024";"my partner and i visited bali the resort architecture was good but the beach access was completely overrated";"1,70";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"3"
"877";"Perfect getaway";"What a beautiful property! Breakfast spread was top notch. Highly recommended!";"4";"February 2024";"what a beautiful property breakfast spread was top notch highly recommended";"1,85";"7";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"878";"Unmatched luxury";"My partner and I visited Bali. The Italian restaurant was a dream come true. Highly recommended!";"4";"November 2024";"my partner and i visited bali the italian restaurant was a dream come true highly recommended";"2,05";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"879";"Exceptional service";"Absolutely stunning resort. The main pool was impeccable. Best trip ever.";"5";"August 2025";"absolutely stunning resort the main pool was impeccable best trip ever";"2,15";"7";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"3"
"880";"Mixed experience";"Absolutely stunning resort. Our private villa was good, but the dining prices was disappointing.";"3";"April 2024";"absolutely stunning resort our private villa was good but the dining prices was disappointing";"0,50";"5";"Positive";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1"
"881";"Good but pricey";"What a beautiful property! The ocean view was good, but the staff coordination was a bit slow.";"3";"June 2026";"what a beautiful property the ocean view was good but the staff coordination was a bit slow";"1,65";"6";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"2"
"882";"Nice but slow service";"Absolutely stunning resort. The cliffside elevator was good, but the dining prices was quite expensive.";"3";"January 2024";"absolutely stunning resort the cliffside elevator was good but the dining prices was quite expensive";"1,25";"7";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"883";"Perfect getaway";"Our family stayed here. The spa treatment was outstanding. Will definitely return.";"4";"November 2024";"our family stayed here the spa treatment was outstanding will definitely return";"0,90";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"1";"2"
"884";"Exceptional service";"Our family stayed here. The cliffside elevator was incredible 😍! A must-visit in Bali.";"5";"June 2024";"our family stayed here the cliffside elevator was incredible a must visit in bali";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"885";"Perfect getaway";"Absolutely stunning resort. The cliffside elevator was perfect. Highly recommended!";"5";"July 2024";"absolutely stunning resort the cliffside elevator was perfect highly recommended";"2,00";"9";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"886";"A 5-star dream";"We just returned from Bvlgari. The resort architecture exceeded our expectations. Will definitely return.";"4";"August 2026";"we just returned from bvlgari the resort architecture exceeded our expectations will definitely return";"0,40";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"887";"Best resort in Bali";"My partner and I visited Bali. The main pool was top notch. Truly an authentic experience.";"5";"January 2025";"my partner and i visited bali the main pool was top notch truly an authentic experience";"1,70";"2";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"5"
"888";"Best resort in Bali";"We just returned from Bvlgari. The resort architecture was perfect. Truly an authentic experience.";"5";"September 2026";"we just returned from bvlgari the resort architecture was perfect truly an authentic experience";"1,25";"3";"Positive";"0";"1";"0";"0";"2";"0";"0";"3";"0";"2"
"889";"A 5-star dream";"Our family stayed here. Our private villa was incredible 😍! We felt like royalty.";"4";"September 2024";"our family stayed here our private villa was incredible we felt like royalty";"1,60";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"890";"Breathtaking views";"My partner and I visited Bali. The resort architecture was top notch. Will definitely return.";"5";"June 2025";"my partner and i visited bali the resort architecture was top notch will definitely return";"0,80";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"2";"0";"2"
"891";"Mixed experience";"We just returned from Bvlgari. The Italian restaurant was good, but the check-in process took too long.";"3";"September 2024";"we just returned from bvlgari the italian restaurant was good but the check in process took too long";"0,75";"3";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"0";"1"
